run_id,wtime,pss,label,pred_iso,score_iso,anomaly_type,flag_type
normal_mem_01,130,147369,0,0,0.3332310695192235,mem_normal,TN
normal_mem_01,132,147369,0,0,0.32867097147049906,mem_normal,TN
normal_mem_01,134,147371,0,0,0.3336253794468891,mem_normal,TN
normal_mem_01,136,147371,0,0,0.32867097147049906,mem_normal,TN
normal_mem_01,138,147371,0,0,0.32867097147049906,mem_normal,TN
normal_mem_01,140,147371,0,0,0.32867097147049906,mem_normal,TN
normal_mem_01,142,147371,0,0,0.32867097147049906,mem_normal,TN
normal_mem_01,144,147371,0,0,0.32867097147049906,mem_normal,TN
normal_mem_01,146,147371,0,0,0.32867097147049906,mem_normal,TN
normal_mem_01,148,147371,0,0,0.32867097147049906,mem_normal,TN
normal_mem_01,150,147371,0,0,0.32867097147049906,mem_normal,TN
normal_mem_01,152,147371,0,0,0.32867097147049906,mem_normal,TN
normal_mem_01,154,147371,0,0,0.32867097147049906,mem_normal,TN
normal_mem_01,156,147371,0,0,0.32867097147049906,mem_normal,TN
normal_mem_01,158,147376,0,0,0.3406776761135076,mem_normal,TN
normal_mem_01,160,147376,0,0,0.3287558434569421,mem_normal,TN
normal_mem_01,162,147381,0,0,0.3406776761135076,mem_normal,TN
normal_mem_01,164,147381,0,0,0.3287558434569421,mem_normal,TN
normal_mem_01,166,147381,0,0,0.3287558434569421,mem_normal,TN
normal_mem_01,168,147381,0,0,0.3287558434569421,mem_normal,TN
normal_mem_01,170,147381,0,0,0.3287558434569421,mem_normal,TN
normal_mem_01,172,147381,0,0,0.3287558434569421,mem_normal,TN
normal_mem_01,174,147381,0,0,0.3287558434569421,mem_normal,TN
normal_mem_01,176,147381,0,0,0.3287558434569421,mem_normal,TN
normal_mem_01,178,147381,0,0,0.3287558434569421,mem_normal,TN
normal_mem_01,180,147381,0,0,0.3287558434569421,mem_normal,TN
anomaly_thread_spike,0,1327,1,1,0.5373142322379029,thread_spike,TP
anomaly_thread_spike,2,1327,1,1,0.5731008849762645,thread_spike,TP
anomaly_thread_spike,4,1327,1,1,0.5598316208624675,thread_spike,TP
anomaly_thread_spike,6,1327,1,1,0.5500664096137553,thread_spike,TP
anomaly_thread_spike,8,1327,1,1,0.5329802896119301,thread_spike,TP
anomaly_thread_spike,10,1321,1,1,0.585815874044219,thread_spike,TP
anomaly_thread_spike,12,1321,1,1,0.5462816395589234,thread_spike,TP
anomaly_thread_spike,14,1327,1,1,0.5599905116082357,thread_spike,TP
anomaly_thread_spike,16,1327,1,1,0.5137472570269338,thread_spike,TP
anomaly_thread_spike,18,1327,1,1,0.5122762268465983,thread_spike,TP
anomaly_thread_spike,20,1327,1,1,0.5021183252286886,thread_spike,TP
anomaly_thread_spike,22,1327,1,1,0.5017592133006694,thread_spike,TP
anomaly_thread_spike,24,1327,1,1,0.50367647310085,thread_spike,TP
anomaly_thread_spike,26,1327,1,1,0.4912142574419682,thread_spike,TP
anomaly_thread_spike,28,1327,1,1,0.4949719214831753,thread_spike,TP
anomaly_thread_spike,30,1327,1,1,0.47764030635489035,thread_spike,TP
anomaly_thread_spike,32,1327,1,1,0.48079856158385587,thread_spike,TP
anomaly_thread_spike,34,1327,1,1,0.4835378759406481,thread_spike,TP
anomaly_thread_spike,36,1327,1,1,0.46958514680629226,thread_spike,TP
anomaly_thread_spike,38,1327,1,1,0.47204880643651365,thread_spike,TP
anomaly_thread_spike,40,1327,1,1,0.47726105495367177,thread_spike,TP
anomaly_thread_spike,42,1328,1,1,0.49723907508761106,thread_spike,TP
anomaly_thread_spike,44,1327,1,1,0.48956423528317733,thread_spike,TP
anomaly_thread_spike,46,1327,1,1,0.4786643401935585,thread_spike,TP
anomaly_thread_spike,48,1327,1,1,0.4650420306439964,thread_spike,TP
anomaly_thread_spike,50,1327,1,1,0.4691654201321836,thread_spike,TP
anomaly_thread_spike,52,1327,1,1,0.4626304399040129,thread_spike,TP
anomaly_thread_spike,54,1327,1,1,0.4638205444770239,thread_spike,TP
anomaly_thread_spike,56,1327,1,1,0.4688703420432352,thread_spike,TP
anomaly_thread_spike,58,1327,1,1,0.45976550897565294,thread_spike,TP
anomaly_thread_spike,60,1327,1,1,0.466457527364602,thread_spike,TP
anomaly_thread_spike,62,1327,1,1,0.46154821507134947,thread_spike,TP
anomaly_thread_spike,64,1327,1,1,0.4599736075196557,thread_spike,TP
anomaly_thread_spike,66,1327,1,1,0.4636475196540408,thread_spike,TP
anomaly_thread_spike,68,1327,1,1,0.45838196079886784,thread_spike,TP
anomaly_thread_spike,70,1327,1,1,0.46259907897791785,thread_spike,TP
anomaly_thread_spike,72,1327,1,1,0.46726453286097736,thread_spike,TP
anomaly_thread_spike,74,1327,1,1,0.4569530587877383,thread_spike,TP
anomaly_thread_spike,76,1327,1,1,0.46189630269010895,thread_spike,TP
anomaly_thread_spike,78,1327,1,1,0.4604124299007754,thread_spike,TP
anomaly_thread_spike,80,1327,1,1,0.4602992990719653,thread_spike,TP
anomaly_thread_spike,82,1327,1,1,0.4688454244585258,thread_spike,TP
anomaly_thread_spike,84,1327,1,1,0.45894756832024525,thread_spike,TP
anomaly_thread_spike,86,1327,1,1,0.46199217392554487,thread_spike,TP
anomaly_thread_spike,88,1327,1,1,0.4662036096879488,thread_spike,TP
anomaly_thread_spike,90,1327,1,1,0.4617923962232882,thread_spike,TP
anomaly_thread_spike,92,1322,1,1,0.5574009614278692,thread_spike,TP
anomaly_thread_spike,94,1321,1,1,0.530261494317514,thread_spike,TP
anomaly_thread_spike,96,1327,1,1,0.5415708913064303,thread_spike,TP
anomaly_thread_spike,98,1327,1,1,0.4672510151089448,thread_spike,TP
anomaly_thread_spike,100,1327,1,1,0.4655604272734686,thread_spike,TP
anomaly_thread_spike,102,1327,1,1,0.46539589068011494,thread_spike,TP
anomaly_thread_spike,104,1327,1,1,0.46606941329589696,thread_spike,TP
anomaly_thread_spike,106,1327,1,1,0.4657895224173861,thread_spike,TP
anomaly_thread_spike,108,1327,1,1,0.46661349470494085,thread_spike,TP
anomaly_thread_spike,110,1327,1,1,0.4714760187156258,thread_spike,TP
anomaly_thread_spike,112,1327,1,1,0.46818075228513073,thread_spike,TP
anomaly_thread_spike,114,1322,1,1,0.5613932002980357,thread_spike,TP
anomaly_thread_spike,116,1321,1,1,0.5278148358143142,thread_spike,TP
anomaly_thread_spike,118,1319,1,1,0.5512630345942687,thread_spike,TP
anomaly_thread_spike,120,1321,1,1,0.5329893187099837,thread_spike,TP
anomaly_thread_spike,122,1321,1,1,0.5029593142297314,thread_spike,TP
anomaly_thread_spike,124,1321,1,1,0.4953914153434137,thread_spike,TP
anomaly_thread_spike,126,1321,1,1,0.49682836745646797,thread_spike,TP
anomaly_thread_spike,128,1321,1,1,0.5036561188734309,thread_spike,TP
anomaly_thread_spike,130,1321,1,1,0.49766853209046574,thread_spike,TP
anomaly_thread_spike,132,1321,1,1,0.5016099993873278,thread_spike,TP
anomaly_thread_spike,134,1321,1,1,0.49835659888266587,thread_spike,TP
anomaly_thread_spike,136,1321,1,1,0.500624924488044,thread_spike,TP
anomaly_thread_spike,138,1321,1,1,0.5085326325205886,thread_spike,TP
anomaly_thread_spike,140,1321,1,1,0.49797577263797066,thread_spike,TP
