run_id,wtime,pss,label,pred_ocsvm,score_ocsvm,anomaly_type,flag_type
normal_mem_01,58,147369,0,0,-1.338586872461363,mem_normal,TN
normal_mem_01,60,147369,0,0,-1.338586851966042,mem_normal,TN
normal_mem_01,62,147365,0,0,-1.3386266880392341,mem_normal,TN
normal_mem_01,64,147365,0,0,-1.338627756304625,mem_normal,TN
normal_mem_01,66,147364,0,0,-1.3386378347407621,mem_normal,TN
normal_mem_01,68,147364,0,0,-1.3386379579840906,mem_normal,TN
normal_mem_01,70,147369,0,0,-1.338586138494211,mem_normal,TN
normal_mem_01,72,147369,0,0,-1.3385867529052717,mem_normal,TN
normal_mem_01,74,147369,0,0,-1.338586739518675,mem_normal,TN
normal_mem_01,76,147369,0,0,-1.338586726836624,mem_normal,TN
normal_mem_01,78,147369,0,0,-1.3385867148049506,mem_normal,TN
normal_mem_01,80,147369,0,0,-1.3385867033748475,mem_normal,TN
normal_mem_01,82,147369,0,0,-1.338586692502325,mem_normal,TN
normal_mem_01,84,147369,0,0,-1.3385866821475219,mem_normal,TN
normal_mem_01,86,147369,0,0,-1.3385866722743458,mem_normal,TN
normal_mem_01,88,147369,0,0,-1.338586662849945,mem_normal,TN
normal_mem_01,90,147369,0,0,-1.3385866538444056,mem_normal,TN
normal_mem_01,92,147369,0,0,-1.3385866452304178,mem_normal,TN
normal_mem_01,94,147369,0,0,-1.3385866369829742,mem_normal,TN
normal_mem_01,96,147369,0,0,-1.338586629079174,mem_normal,TN
normal_mem_01,98,147369,0,0,-1.3385866214979814,mem_normal,TN
normal_mem_01,100,147369,0,0,-1.3385866142200342,mem_normal,TN
normal_mem_01,102,147369,0,0,-1.338586607227498,mem_normal,TN
normal_mem_01,104,147369,0,0,-1.3385866005039126,mem_normal,TN
normal_mem_01,106,147369,0,0,-1.3385865940340338,mem_normal,TN
normal_mem_01,108,147371,0,0,-1.3385661282915748,mem_normal,TN
normal_mem_01,110,147371,0,0,-1.3385661088643381,mem_normal,TN
normal_mem_01,112,147371,0,0,-1.3385661030750917,mem_normal,TN
normal_mem_01,114,147371,0,0,-1.3385660974889788,mem_normal,TN
normal_mem_01,116,147371,0,0,-1.338566092095494,mem_normal,TN
normal_mem_01,118,147371,0,0,-1.3385660868848355,mem_normal,TN
normal_mem_01,120,147371,0,0,-1.338566081847869,mem_normal,TN
normal_mem_01,122,147369,0,0,-1.338586183357279,mem_normal,TN
normal_mem_01,124,147369,0,0,-1.3385865451969075,mem_normal,TN
normal_mem_01,126,147369,0,0,-1.3385865406318835,mem_normal,TN
normal_mem_01,128,147371,0,0,-1.3385660766976173,mem_normal,TN
normal_mem_01,130,147369,0,0,-1.338586165368902,mem_normal,TN
normal_mem_01,132,147369,0,0,-1.338586527766811,mem_normal,TN
normal_mem_01,134,147371,0,0,-1.338566064222654,mem_normal,TN
normal_mem_01,136,147371,0,0,-1.3385660468853686,mem_normal,TN
normal_mem_01,138,147371,0,0,-1.3385660430850947,mem_normal,TN
normal_mem_01,140,147371,0,0,-1.3385660393934025,mem_normal,TN
normal_mem_01,142,147371,0,0,-1.3385660358057017,mem_normal,TN
normal_mem_01,144,147371,0,0,-1.338566032317658,mem_normal,TN
normal_mem_01,146,147371,0,0,-1.3385660289251682,mem_normal,TN
normal_mem_01,148,147371,0,0,-1.338566025624381,mem_normal,TN
normal_mem_01,150,147371,0,0,-1.3385660224116087,mem_normal,TN
normal_mem_01,152,147371,0,0,-1.338566019283391,mem_normal,TN
normal_mem_01,154,147371,0,0,-1.3385660162364097,mem_normal,TN
normal_mem_01,156,147371,0,0,-1.3385660132675632,mem_normal,TN
normal_mem_01,158,147376,0,0,-1.338514193079213,mem_normal,TN
normal_mem_01,160,147376,0,0,-1.3385148188155682,mem_normal,TN
normal_mem_01,162,147381,0,0,-1.3384629896313065,mem_normal,TN
normal_mem_01,164,147381,0,0,-1.3384636155009453,mem_normal,TN
normal_mem_01,166,147381,0,0,-1.3384636128811493,mem_normal,TN
normal_mem_01,168,147381,0,0,-1.3384636103237249,mem_normal,TN
normal_mem_01,170,147381,0,0,-1.3384636078264798,mem_normal,TN
normal_mem_01,172,147381,0,0,-1.3384636053873145,mem_normal,TN
normal_mem_01,174,147381,0,0,-1.338463603004211,mem_normal,TN
normal_mem_01,176,147381,0,0,-1.3384636006752793,mem_normal,TN
normal_mem_01,178,147381,0,0,-1.338463598398672,mem_normal,TN
normal_mem_01,180,147381,0,0,-1.3384635961726588,mem_normal,TN
anomaly_thread_spike,0,1327,1,1,21.08496757983009,thread_spike,TP
anomaly_thread_spike,2,1327,1,1,21.08497004206185,thread_spike,TP
anomaly_thread_spike,4,1327,1,1,21.084970042414344,thread_spike,TP
anomaly_thread_spike,6,1327,1,1,21.084970042417194,thread_spike,TP
anomaly_thread_spike,8,1327,1,1,21.08497004242282,thread_spike,TP
anomaly_thread_spike,10,1321,1,1,21.084970042422395,thread_spike,TP
anomaly_thread_spike,12,1321,1,1,21.084970042421155,thread_spike,TP
anomaly_thread_spike,14,1327,1,1,21.084970042423123,thread_spike,TP
anomaly_thread_spike,16,1327,1,1,21.084970042422835,thread_spike,TP
anomaly_thread_spike,18,1327,1,1,21.08497004242263,thread_spike,TP
anomaly_thread_spike,20,1327,1,1,21.084970042423713,thread_spike,TP
anomaly_thread_spike,22,1327,1,1,21.084970042423578,thread_spike,TP
anomaly_thread_spike,24,1327,1,1,21.084970042423183,thread_spike,TP
anomaly_thread_spike,26,1327,1,1,21.084970042424036,thread_spike,TP
anomaly_thread_spike,28,1327,1,1,21.084970042424047,thread_spike,TP
anomaly_thread_spike,30,1327,1,1,21.084970042424693,thread_spike,TP
anomaly_thread_spike,32,1327,1,1,21.084970042424754,thread_spike,TP
anomaly_thread_spike,34,1327,1,1,21.084970042424853,thread_spike,TP
anomaly_thread_spike,36,1327,1,1,21.08497004242535,thread_spike,TP
anomaly_thread_spike,38,1327,1,1,21.084970042425468,thread_spike,TP
anomaly_thread_spike,40,1327,1,1,21.084970042425603,thread_spike,TP
anomaly_thread_spike,42,1328,1,1,21.08497004242597,thread_spike,TP
anomaly_thread_spike,44,1327,1,1,21.084970042426093,thread_spike,TP
anomaly_thread_spike,46,1327,1,1,21.08497004242617,thread_spike,TP
anomaly_thread_spike,48,1327,1,1,21.084970042426434,thread_spike,TP
anomaly_thread_spike,50,1327,1,1,21.084970042426544,thread_spike,TP
anomaly_thread_spike,52,1327,1,1,21.08497004242673,thread_spike,TP
anomaly_thread_spike,54,1327,1,1,21.084970042426793,thread_spike,TP
anomaly_thread_spike,56,1327,1,1,21.084970042426875,thread_spike,TP
anomaly_thread_spike,58,1327,1,1,21.084970042426985,thread_spike,TP
anomaly_thread_spike,60,1327,1,1,21.08497004242703,thread_spike,TP
anomaly_thread_spike,62,1327,1,1,21.084970042427113,thread_spike,TP
anomaly_thread_spike,64,1327,1,1,21.08497004242714,thread_spike,TP
anomaly_thread_spike,66,1327,1,1,21.084970042427173,thread_spike,TP
anomaly_thread_spike,68,1327,1,1,21.08497004242721,thread_spike,TP
anomaly_thread_spike,70,1327,1,1,21.084970042427223,thread_spike,TP
anomaly_thread_spike,72,1327,1,1,21.08497004242724,thread_spike,TP
anomaly_thread_spike,74,1327,1,1,21.084970042427255,thread_spike,TP
anomaly_thread_spike,76,1327,1,1,21.084970042427262,thread_spike,TP
anomaly_thread_spike,78,1327,1,1,21.084970042427273,thread_spike,TP
anomaly_thread_spike,80,1327,1,1,21.084970042427276,thread_spike,TP
anomaly_thread_spike,82,1327,1,1,21.08497004242728,thread_spike,TP
anomaly_thread_spike,84,1327,1,1,21.084970042427283,thread_spike,TP
anomaly_thread_spike,86,1327,1,1,21.084970042427283,thread_spike,TP
anomaly_thread_spike,88,1327,1,1,21.084970042427283,thread_spike,TP
anomaly_thread_spike,90,1327,1,1,21.084970042427287,thread_spike,TP
anomaly_thread_spike,92,1322,1,1,21.084970042427287,thread_spike,TP
anomaly_thread_spike,94,1321,1,1,21.084970042427287,thread_spike,TP
anomaly_thread_spike,96,1327,1,1,21.084970042427287,thread_spike,TP
anomaly_thread_spike,98,1327,1,1,21.084970042427287,thread_spike,TP
anomaly_thread_spike,100,1327,1,1,21.084970042427287,thread_spike,TP
anomaly_thread_spike,102,1327,1,1,21.084970042427287,thread_spike,TP
anomaly_thread_spike,104,1327,1,1,21.084970042427287,thread_spike,TP
anomaly_thread_spike,106,1327,1,1,21.084970042427287,thread_spike,TP
anomaly_thread_spike,108,1327,1,1,21.084970042427287,thread_spike,TP
anomaly_thread_spike,110,1327,1,1,21.084970042427287,thread_spike,TP
anomaly_thread_spike,112,1327,1,1,21.084970042427287,thread_spike,TP
anomaly_thread_spike,114,1322,1,1,21.084970042427287,thread_spike,TP
anomaly_thread_spike,116,1321,1,1,21.084970042427287,thread_spike,TP
anomaly_thread_spike,118,1319,1,1,21.084970042427287,thread_spike,TP
anomaly_thread_spike,120,1321,1,1,21.084970042427287,thread_spike,TP
anomaly_thread_spike,122,1321,1,1,21.084970042427287,thread_spike,TP
anomaly_thread_spike,124,1321,1,1,21.084970042427287,thread_spike,TP
anomaly_thread_spike,126,1321,1,1,21.084970042427287,thread_spike,TP
anomaly_thread_spike,128,1321,1,1,21.084970042427287,thread_spike,TP
anomaly_thread_spike,130,1321,1,1,21.084970042427287,thread_spike,TP
anomaly_thread_spike,132,1321,1,1,21.084970042427287,thread_spike,TP
anomaly_thread_spike,134,1321,1,1,21.084970042427287,thread_spike,TP
anomaly_thread_spike,136,1321,1,1,21.084970042427287,thread_spike,TP
anomaly_thread_spike,138,1321,1,1,21.084970042427287,thread_spike,TP
anomaly_thread_spike,140,1321,1,1,21.084970042427287,thread_spike,TP
anomaly_thread_spike,142,1321,1,1,21.084970042427287,thread_spike,TP
anomaly_thread_spike,144,1319,1,1,21.084970042427287,thread_spike,TP
anomaly_thread_spike,146,1321,1,1,21.084970042427287,thread_spike,TP
anomaly_thread_spike,148,1321,1,1,21.084970042427287,thread_spike,TP
anomaly_thread_spike,150,1321,1,1,21.084970042427287,thread_spike,TP
anomaly_thread_spike,152,1321,1,1,21.084970042427287,thread_spike,TP
anomaly_thread_spike,154,1321,1,1,21.084970042427287,thread_spike,TP
anomaly_thread_spike,156,1321,1,1,21.084970042427287,thread_spike,TP
anomaly_thread_spike,158,1321,1,1,21.084970042427287,thread_spike,TP
anomaly_thread_spike,160,1321,1,1,21.084970042427287,thread_spike,TP
anomaly_thread_spike,162,1327,1,1,21.084970042427287,thread_spike,TP
anomaly_thread_spike,164,1327,1,1,21.084970042427287,thread_spike,TP
anomaly_thread_spike,166,1327,1,1,21.084970042427287,thread_spike,TP
anomaly_thread_spike,168,1327,1,1,21.084970042427287,thread_spike,TP
anomaly_thread_spike,170,1327,1,1,21.084970042427287,thread_spike,TP
anomaly_thread_spike,172,1327,1,1,21.084970042427287,thread_spike,TP
anomaly_thread_spike,174,1327,1,1,21.084970042427287,thread_spike,TP
anomaly_thread_spike,176,1327,1,1,21.084970042427287,thread_spike,TP
anomaly_thread_spike,178,1327,1,1,21.084970042427287,thread_spike,TP
anomaly_thread_spike,180,1327,1,1,21.084970042427287,thread_spike,TP
normal_mem_04,0,206268,0,0,-5.722578892175534e-05,mem_normal_heavy,TN
normal_mem_04,2,206268,0,0,-4.324280214262899e-05,mem_normal_heavy,TN
normal_mem_04,4,206272,0,1,8.277230806541525e-05,mem_normal_heavy,FP
normal_mem_04,6,206272,0,1,8.481649621572274e-05,mem_normal_heavy,FP
normal_mem_04,8,206272,0,1,8.598201018017448e-05,mem_normal_heavy,FP
normal_mem_04,10,206272,0,1,8.668132798916872e-05,mem_normal_heavy,FP
normal_mem_04,12,206272,0,1,8.714754380179102e-05,mem_normal_heavy,FP
normal_mem_04,14,206268,0,0,-3.0213710466853172e-05,mem_normal_heavy,TN
normal_mem_04,16,206268,0,0,-3.100536658351416e-05,mem_normal_heavy,TN
normal_mem_04,18,206269,0,0,-1.180477333662111e-06,mem_normal_heavy,TN
normal_mem_04,20,206269,0,0,-9.72244276198353e-07,mem_normal_heavy,TN
normal_mem_04,22,206265,0,0,-0.00011853558056529323,mem_normal_heavy,TN
normal_mem_04,24,206265,0,0,-0.00011947104205134451,mem_normal_heavy,TN
normal_mem_04,26,206265,0,0,-0.00011938138061040604,mem_normal_heavy,TN
normal_mem_04,28,206269,0,0,-2.858349894552248e-07,mem_normal_heavy,TN
normal_mem_04,30,206269,0,0,-5.060130412459785e-07,mem_normal_heavy,TN
normal_mem_04,32,206269,0,0,-4.477339103914346e-07,mem_normal_heavy,TN
normal_mem_04,34,206269,0,0,-3.963111083749027e-07,mem_normal_heavy,TN
normal_mem_04,36,206269,0,0,-3.506019190524512e-07,mem_normal_heavy,TN
normal_mem_04,38,206269,0,0,-3.0970419828690865e-07,mem_normal_heavy,TN
normal_mem_04,40,206269,0,0,-2.728962336107088e-07,mem_normal_heavy,TN
normal_mem_04,42,206269,0,0,-2.395937670485182e-07,mem_normal_heavy,TN
normal_mem_04,44,206269,0,0,-2.0931879518570895e-07,mem_normal_heavy,TN
normal_mem_04,46,206269,0,0,-1.8167640902788662e-07,mem_normal_heavy,TN
normal_mem_04,48,206269,0,0,-1.5633753847055232e-07,mem_normal_heavy,TN
normal_mem_04,50,206269,0,0,-1.3302578594220904e-07,mem_normal_heavy,TN
normal_mem_04,52,206269,0,0,-1.1150722656338985e-07,mem_normal_heavy,TN
normal_mem_04,54,206269,0,0,-9.158262770370129e-08,mem_normal_heavy,TN
normal_mem_04,56,206265,0,0,-0.00011776355794523852,mem_normal_heavy,TN
normal_mem_04,58,206265,0,0,-0.00011878775703877409,mem_normal_heavy,TN
normal_mem_04,60,206265,0,0,-0.00011877167967355717,mem_normal_heavy,TN
normal_mem_04,62,206261,0,0,-0.00023644209525741644,mem_normal_heavy,TN
normal_mem_04,64,206260,0,0,-0.0002670145249332734,mem_normal_heavy,TN
normal_mem_04,66,206269,0,1,2.515652617773867e-06,mem_normal_heavy,FP
normal_mem_04,68,206269,0,1,1.5072654235837035e-08,mem_normal_heavy,FP
normal_mem_04,70,206269,0,1,2.6826512566913152e-08,mem_normal_heavy,FP
normal_mem_04,72,206265,0,0,-0.0001176525474591017,mem_normal_heavy,TN
normal_mem_04,74,206265,0,0,-0.00011868347130317147,mem_normal_heavy,TN
normal_mem_04,76,206269,0,1,3.4515904090426375e-07,mem_normal_heavy,FP
normal_mem_04,78,206269,0,1,6.781434080949111e-08,mem_normal_heavy,FP
normal_mem_04,80,206269,0,1,7.678043445480398e-08,mem_normal_heavy,FP
normal_mem_04,82,206265,0,0,-0.00011760516487413497,mem_normal_heavy,TN
normal_mem_04,84,206265,0,0,-0.00011863846697579561,mem_normal_heavy,TN
normal_mem_04,86,206265,0,0,-0.0001186307220528704,mem_normal_heavy,TN
normal_mem_04,88,206265,0,0,-0.00011862332916834362,mem_normal_heavy,TN
normal_mem_04,90,206265,0,0,-0.00011861626484233057,mem_normal_heavy,TN
normal_mem_04,92,206265,0,0,-0.00011860950766973133,mem_normal_heavy,TN
normal_mem_04,94,206265,0,0,-0.00011860303803246097,mem_normal_heavy,TN
normal_mem_04,96,206265,0,0,-0.00011859683796799914,mem_normal_heavy,TN
normal_mem_04,98,206265,0,0,-0.00011859089095977993,mem_normal_heavy,TN
normal_mem_04,100,206265,0,0,-0.00011858518184126865,mem_normal_heavy,TN
normal_mem_04,102,206265,0,0,-0.00011857969660411527,mem_normal_heavy,TN
normal_mem_04,104,206265,0,0,-0.00011857442233775828,mem_normal_heavy,TN
normal_mem_04,106,206265,0,0,-0.00011856934709442157,mem_normal_heavy,TN
normal_mem_04,108,206261,0,0,-0.00023624991225190684,mem_normal_heavy,TN
normal_mem_04,110,206261,0,0,-0.00023728663216715518,mem_normal_heavy,TN
normal_mem_04,112,206260,0,0,-0.00026682719042625536,mem_normal_heavy,TN
normal_mem_04,114,206265,0,0,-0.00011798481224190027,mem_normal_heavy,TN
normal_mem_04,116,206265,0,0,-0.00011854659601340245,mem_normal_heavy,TN
normal_mem_04,118,206265,0,0,-0.00011854250853104986,mem_normal_heavy,TN
normal_mem_04,120,206265,0,0,-0.00011853855729526686,mem_normal_heavy,TN
normal_mem_04,122,206265,0,0,-0.00011853473561274086,mem_normal_heavy,TN
normal_mem_04,124,206265,0,0,-0.00011853103720937952,mem_normal_heavy,TN
normal_mem_04,126,206265,0,0,-0.00011852745621609984,mem_normal_heavy,TN
normal_mem_04,128,206265,0,0,-0.00011852398712619561,mem_normal_heavy,TN
normal_mem_04,130,206265,0,0,-0.00011852062477402114,mem_normal_heavy,TN
normal_mem_04,132,206265,0,0,-0.0001185173643172277,mem_normal_heavy,TN
normal_mem_04,134,206265,0,0,-0.00011851420118702549,mem_normal_heavy,TN
normal_mem_04,136,206265,0,0,-0.00011851113108463096,mem_normal_heavy,TN
normal_mem_04,138,206268,0,0,-2.9369129460832255e-05,mem_normal_heavy,TN
normal_mem_04,140,206262,0,0,-0.00020549066151431816,mem_normal_heavy,TN
normal_mem_04,142,206261,0,0,-0.00023709348362288551,mem_normal_heavy,TN
normal_mem_04,144,206261,0,0,-0.0002372265843568755,mem_normal_heavy,TN
normal_mem_04,146,206268,0,0,-2.8075085037215786e-05,mem_normal_heavy,TN
normal_mem_04,148,206268,0,0,-2.944600099397121e-05,mem_normal_heavy,TN
normal_mem_04,150,206268,0,0,-2.9443480769941743e-05,mem_normal_heavy,TN
normal_mem_04,152,206268,0,0,-2.9441026882182086e-05,mem_normal_heavy,TN
normal_mem_04,154,206268,0,0,-2.94386367230004e-05,mem_normal_heavy,TN
