Time,wtime,gpufbmem,gpumempct,gpusmpct,ngpus,pss,rss,swap,vmem,rchar,read_bytes,wchar,write_bytes,rx_bytes,rx_packets,tx_bytes,tx_packets,stime,utime,nprocs,nthreads,run_id,anomaly_type,label,dpss_dt,cpu_eff,stime_ratio,pss_per_proc,io_rate,pss_roll_mean,pss_roll_std,pss_zscore
1772486019,146,0,0,0,0,1321,4116,0,129308,6593,0,55,0,206988,1385,156752,1211,0,2326,1,16,anomaly_thread_spike,thread_spike,1,1.0,15.931506849315069,0.0,1321.0,0.3767123287671233,1320.6,0.8944271909999699,0.40000000000009095
1772486021,148,0,0,0,0,1321,4116,0,129308,6593,0,55,0,207403,1391,156818,1212,0,2357,1,16,anomaly_thread_spike,thread_spike,1,0.0,15.925675675675675,0.0,1321.0,0.3716216216216216,1320.6,0.8944271909999699,0.40000000000009095
1772486023,150,0,0,0,0,1321,4116,0,129308,6593,0,55,0,207970,1398,157463,1220,0,2391,1,16,anomaly_thread_spike,thread_spike,1,0.0,15.94,0.0,1321.0,0.36666666666666664,1320.6,0.8944271909999699,0.40000000000009095
1772486025,152,0,0,0,0,1321,4116,0,129308,6593,0,55,0,209344,1417,158519,1234,0,2421,1,16,anomaly_thread_spike,thread_spike,1,0.0,15.927631578947368,0.0,1321.0,0.3618421052631579,1320.6,0.8944271909999699,0.40000000000009095
1772486027,154,0,0,0,0,1321,4116,0,129308,6593,0,55,0,211516,1440,160814,1261,0,2455,1,16,anomaly_thread_spike,thread_spike,1,0.0,15.941558441558442,0.0,1321.0,0.35714285714285715,1321.0,0.0,0.0
1772486029,156,0,0,0,0,1321,4116,0,129308,6593,0,55,0,217952,1463,164811,1287,0,2485,1,16,anomaly_thread_spike,thread_spike,1,0.0,15.929487179487179,0.0,1321.0,0.3525641025641026,1321.0,0.0,0.0
1772486031,158,0,0,0,0,1321,4116,0,129308,6593,0,55,0,224858,1523,171640,1358,0,2519,1,16,anomaly_thread_spike,thread_spike,1,0.0,15.943037974683545,0.0,1321.0,0.34810126582278483,1321.0,0.0,0.0
1772486033,160,0,0,0,0,1321,4116,0,129308,6593,0,55,0,248272,1587,184436,1437,0,2550,1,16,anomaly_thread_spike,thread_spike,1,0.0,15.9375,0.0,1321.0,0.34375,1321.0,0.0,0.0
1772486035,162,0,0,0,0,1327,4116,0,129308,6593,0,55,0,256706,1641,188367,1479,0,2581,1,16,anomaly_thread_spike,thread_spike,1,3.0,15.932098765432098,0.0,1327.0,0.3395061728395062,1322.2,2.6832815729997614,1.7888543819998055
1772486037,164,0,0,0,0,1327,4116,0,129308,6593,0,55,0,256826,1643,188513,1480,0,2615,1,16,anomaly_thread_spike,thread_spike,1,0.0,15.945121951219512,0.0,1327.0,0.3353658536585366,1323.4,3.28633534503099,1.0954451150103068
1772486039,166,0,0,0,0,1327,4116,0,129308,6593,0,55,0,257918,1650,188755,1484,0,2645,1,16,anomaly_thread_spike,thread_spike,1,0.0,15.933734939759036,0.0,1327.0,0.3313253012048193,1324.6,3.28633534503099,0.7302967433402507
1772486041,168,0,0,0,0,1327,4116,0,129308,6593,0,55,0,258518,1660,189444,1494,0,2676,1,16,anomaly_thread_spike,thread_spike,1,0.0,15.928571428571429,0.0,1327.0,0.3273809523809524,1325.8,2.6832815729997614,0.4472135954999726
1772486043,170,0,0,0,0,1327,4116,0,129308,6593,0,55,0,260303,1682,190781,1513,0,2710,1,16,anomaly_thread_spike,thread_spike,1,0.0,15.941176470588236,0.0,1327.0,0.3235294117647059,1327.0,0.0,0.0
1772486045,172,0,0,0,0,1327,4116,0,129308,6593,0,55,0,261263,1694,191489,1521,0,2741,1,16,anomaly_thread_spike,thread_spike,1,0.0,15.936046511627907,0.0,1327.0,0.31976744186046513,1327.0,0.0,0.0
1772486047,174,0,0,0,0,1327,4116,0,129308,6593,0,55,0,261383,1696,191489,1521,0,2775,1,16,anomaly_thread_spike,thread_spike,1,0.0,15.948275862068966,0.0,1327.0,0.3160919540229885,1327.0,0.0,0.0
1772486049,176,0,0,0,0,1327,4116,0,129308,6593,0,55,0,264301,1716,192209,1532,0,2805,1,16,anomaly_thread_spike,thread_spike,1,0.0,15.9375,0.0,1327.0,0.3125,1327.0,0.0,0.0
1772486051,178,0,0,0,0,1327,4116,0,129308,6593,0,55,0,265072,1728,192860,1542,0,2836,1,16,anomaly_thread_spike,thread_spike,1,0.0,15.932584269662922,0.0,1327.0,0.3089887640449438,1327.0,0.0,0.0
1772486053,180,0,0,0,0,1327,4116,0,129308,6593,0,55,0,265823,1739,193406,1551,0,2870,1,16,anomaly_thread_spike,thread_spike,1,0.0,15.944444444444445,0.0,1327.0,0.3055555555555556,1327.0,0.0,0.0
1772485242,0,0,0,0,0,206268,208944,0,348164,6593,0,88,0,242,3,234,3,0,0,1,1,normal_mem_04,mem_normal_heavy,0,0.0,0.0,0.0,206268.0,88.0,206268.0,0.0,0.0
1772485244,2,0,0,0,0,206268,208944,0,348164,6593,0,88,0,5469,30,5152,26,0,0,1,1,normal_mem_04,mem_normal_heavy,0,0.0,0.0,0.0,206268.0,44.0,206268.0,0.0,0.0
1772485246,4,0,0,0,0,206272,208944,0,348164,6593,0,88,0,9353,58,9326,57,0,0,1,1,normal_mem_04,mem_normal_heavy,0,2.0,0.0,0.0,206272.0,22.0,206269.33333333334,2.3094010767543023,1.1547005383771511
1772485248,6,0,0,0,0,206272,208944,0,348164,6593,0,88,0,16599,96,14514,105,0,0,1,1,normal_mem_04,mem_normal_heavy,0,0.0,0.0,0.0,206272.0,14.666666666666666,206270.0,2.3094010767543023,0.8660254037860139
1772485250,8,0,0,0,0,206272,208944,0,348164,6593,0,88,0,27854,140,30720,150,0,0,1,1,normal_mem_04,mem_normal_heavy,0,0.0,0.0,0.0,206272.0,11.0,206270.4,2.1908902300180078,0.7302967433437638
1772485252,10,0,0,0,0,206272,208944,0,348164,6593,0,88,0,34029,201,38078,233,0,0,1,1,normal_mem_04,mem_normal_heavy,0,0.0,0.0,0.0,206272.0,8.8,206271.2,1.7888543819969847,0.4472135954941619
1772485254,12,0,0,0,0,206272,208944,0,348164,6593,0,88,0,61604,281,50454,302,0,0,1,1,normal_mem_04,mem_normal_heavy,0,0.0,0.0,0.0,206272.0,7.333333333333333,206272.0,0.0,0.0
1772485256,14,0,0,0,0,206268,208944,0,348164,6593,0,88,0,65052,301,53945,320,0,0,1,1,normal_mem_04,mem_normal_heavy,0,-2.0,0.0,0.0,206268.0,6.285714285714286,206271.2,1.7888543819969847,-1.7888543820091867
1772485258,16,0,0,0,0,206268,208944,0,348164,6593,0,88,0,66358,319,55015,336,0,0,1,1,normal_mem_04,mem_normal_heavy,0,0.0,0.0,0.0,206268.0,5.5,206270.4,2.1908902300180078,-1.0954451150090039
1772485260,18,0,0,0,0,206269,208944,0,348164,6593,0,88,0,66839,326,55511,341,0,0,1,1,normal_mem_04,mem_normal_heavy,0,0.5,0.0,0.0,206269.0,4.888888888888889,206269.8,2.0493901531876593,-0.39036002917454427
1772485262,20,0,0,0,0,206269,208944,0,348164,6593,0,88,0,68366,336,55878,347,0,0,1,1,normal_mem_04,mem_normal_heavy,0,0.0,0.0,0.0,206269.0,4.4,206269.2,1.6431676725079707,-0.12171612389767933
1772485264,22,0,0,0,0,206265,208944,0,348164,6593,0,88,0,70098,360,57560,369,0,0,1,1,normal_mem_04,mem_normal_heavy,0,-2.0,0.0,0.0,206265.0,4.0,206267.8,1.6431676725079707,-1.7040257344612384
1772485266,24,0,0,0,0,206265,208944,0,348164,6593,0,88,0,73282,386,60694,390,0,0,1,1,normal_mem_04,mem_normal_heavy,0,0.0,0.0,0.0,206265.0,3.6666666666666665,206267.2,2.0493901531876593,-1.0734900802512986
1772485268,26,0,0,0,0,206265,208944,0,348164,6593,0,88,0,74068,398,61306,400,0,0,1,1,normal_mem_04,mem_normal_heavy,0,0.0,0.0,0.0,206265.0,3.3846153846153846,206266.6,2.1908902300180078,-0.7302967433437638
1772485270,28,0,0,0,0,206269,208944,0,348164,6593,0,88,0,75120,415,62276,414,0,0,1,1,normal_mem_04,mem_normal_heavy,0,2.0,0.0,0.0,206269.0,3.142857142857143,206266.6,2.1908902300180078,1.0954451150090039
1772485272,30,0,0,0,0,206269,208944,0,348164,6593,0,88,0,75820,427,62856,424,0,0,1,1,normal_mem_04,mem_normal_heavy,0,0.0,0.0,0.0,206269.0,2.933333333333333,206266.6,2.1908902300180078,1.0954451150090039
1772485274,32,0,0,0,0,206269,208944,0,348164,6593,0,88,0,77194,446,64044,440,0,0,1,1,normal_mem_04,mem_normal_heavy,0,0.0,0.0,0.0,206269.0,2.75,206267.4,2.1908902300180078,0.7302967433437638
1772485276,34,0,0,0,0,206269,208944,0,348164,6593,0,88,0,82580,488,70220,478,0,0,1,1,normal_mem_04,mem_normal_heavy,0,0.0,0.0,0.0,206269.0,2.588235294117647,206268.2,1.7888543819969847,0.4472135954941619
1772485278,36,0,0,0,0,206269,208944,0,348164,6593,0,88,0,85727,512,74513,491,0,0,1,1,normal_mem_04,mem_normal_heavy,0,0.0,0.0,0.0,206269.0,2.4444444444444446,206269.0,0.0,0.0
1772485280,38,0,0,0,0,206269,208944,0,348164,6593,0,88,0,85847,514,74513,491,0,0,1,1,normal_mem_04,mem_normal_heavy,0,0.0,0.0,0.0,206269.0,2.3157894736842106,206269.0,0.0,0.0
1772485282,40,0,0,0,0,206269,208944,0,348164,6593,0,88,0,86987,531,75431,504,0,0,1,1,normal_mem_04,mem_normal_heavy,0,0.0,0.0,0.0,206269.0,2.2,206269.0,0.0,0.0
1772485284,42,0,0,0,0,206269,208944,0,348164,6593,0,88,0,87881,542,76139,512,0,0,1,1,normal_mem_04,mem_normal_heavy,0,0.0,0.0,0.0,206269.0,2.0952380952380953,206269.0,0.0,0.0
1772485286,44,0,0,0,0,206269,208944,0,348164,6593,0,88,0,91582,571,78884,536,0,0,1,1,normal_mem_04,mem_normal_heavy,0,0.0,0.0,0.0,206269.0,2.0,206269.0,0.0,0.0
1772485288,46,0,0,0,0,206269,208944,0,348164,6593,0,88,0,92182,581,79364,544,0,0,1,1,normal_mem_04,mem_normal_heavy,0,0.0,0.0,0.0,206269.0,1.9130434782608696,206269.0,0.0,0.0
1772485290,48,0,0,0,0,206269,208944,0,348164,6593,0,88,0,92364,584,79508,546,0,0,1,1,normal_mem_04,mem_normal_heavy,0,0.0,0.0,0.0,206269.0,1.8333333333333333,206269.0,0.0,0.0
1772485292,50,0,0,0,0,206269,208944,0,348164,6593,0,88,0,99130,605,79570,547,0,0,1,1,normal_mem_04,mem_normal_heavy,0,0.0,0.0,0.0,206269.0,1.76,206269.0,0.0,0.0
1772485294,52,0,0,0,0,206269,208944,0,348164,6593,0,88,0,100570,625,80824,564,0,0,1,1,normal_mem_04,mem_normal_heavy,0,0.0,0.0,0.0,206269.0,1.6923076923076923,206269.0,0.0,0.0
1772485296,54,0,0,0,0,206269,208944,0,348164,6593,0,88,0,101302,637,81645,576,0,0,1,1,normal_mem_04,mem_normal_heavy,0,0.0,0.0,0.0,206269.0,1.6296296296296295,206269.0,0.0,0.0
1772485298,56,0,0,0,0,206265,208944,0,348164,6593,0,88,0,104094,657,84202,593,0,0,1,1,normal_mem_04,mem_normal_heavy,0,-2.0,0.0,0.0,206265.0,1.5714285714285714,206268.2,1.7888543819969847,-1.7888543820091867
1772485300,58,0,0,0,0,206265,208944,0,348164,6593,0,88,0,105077,668,85087,603,0,0,1,1,normal_mem_04,mem_normal_heavy,0,0.0,0.0,0.0,206265.0,1.5172413793103448,206267.4,2.1908902300180078,-1.0954451150090039
1772485302,60,0,0,0,0,206265,208944,0,348164,6593,0,88,0,105581,674,85605,608,0,0,1,1,normal_mem_04,mem_normal_heavy,0,0.0,0.0,0.0,206265.0,1.4666666666666666,206266.6,2.1908902300180078,-0.7302967433437638
1772485304,62,0,0,0,0,206261,208944,0,348164,6593,0,88,0,108824,704,89466,637,0,0,1,1,normal_mem_04,mem_normal_heavy,0,-2.0,0.0,0.0,206261.0,1.4193548387096775,206265.0,2.8284271247449038,-1.4142135623737382
1772485306,64,0,0,0,0,206260,208944,0,348164,6593,0,88,0,124726,785,111423,721,0,0,1,1,normal_mem_04,mem_normal_heavy,0,-0.5,0.0,0.0,206260.0,1.375,206263.2,2.489979919598623,-1.2851509262482212
1772485308,66,0,0,0,0,206269,208944,0,348164,6593,0,88,0,126331,805,113321,744,0,0,1,1,normal_mem_04,mem_normal_heavy,0,4.5,0.0,0.0,206269.0,1.3333333333333333,206264.0,3.6055512754655026,1.3867504905624908
1772485310,68,0,0,0,0,206269,208944,0,348164,6593,0,88,0,134945,846,119019,786,0,0,1,1,normal_mem_04,mem_normal_heavy,0,0.0,0.0,0.0,206269.0,1.2941176470588236,206264.8,4.266145801543378,0.9844951849728608
1772485312,70,0,0,0,0,206269,208944,0,348164,6593,0,88,0,141526,914,126673,875,0,0,1,1,normal_mem_04,mem_normal_heavy,0,0.0,0.0,0.0,206269.0,1.2571428571428571,206265.6,4.669047011973565,0.7281999926912343
1772485314,72,0,0,0,0,206265,208944,0,348164,6593,0,88,0,171042,1009,140828,958,0,0,1,1,normal_mem_04,mem_normal_heavy,0,-2.0,0.0,0.0,206265.0,1.2222222222222223,206266.4,3.9749213828714107,-0.35220822379708167
1772485316,74,0,0,0,0,206265,208944,0,348164,6593,0,88,0,173624,1020,143206,969,0,0,1,1,normal_mem_04,mem_normal_heavy,0,0.0,0.0,0.0,206265.0,1.1891891891891893,206267.4,2.1908902300242343,-1.0954451150058906
1772485318,76,0,0,0,0,206269,208944,0,348164,6593,0,88,0,174568,1033,144141,982,0,0,1,1,normal_mem_04,mem_normal_heavy,0,2.0,0.0,0.0,206269.0,1.1578947368421053,206267.4,2.1908902300242343,0.7302967433416884
1772485320,78,0,0,0,0,206269,208944,0,348164,6593,0,88,0,175234,1044,144621,990,0,0,1,1,normal_mem_04,mem_normal_heavy,0,0.0,0.0,0.0,206269.0,1.1282051282051282,206267.4,2.1908902300242343,0.7302967433416884
1772485322,80,0,0,0,0,206269,208944,0,348164,6593,0,88,0,175619,1051,144886,995,0,0,1,1,normal_mem_04,mem_normal_heavy,0,0.0,0.0,0.0,206269.0,1.1,206267.4,2.1908902300242343,0.7302967433416884
1772485324,82,0,0,0,0,206265,208944,0,348164,6593,0,88,0,178056,1070,147785,1011,0,0,1,1,normal_mem_04,mem_normal_heavy,0,-2.0,0.0,0.0,206265.0,1.0731707317073171,206267.4,2.1908902300242343,-1.0954451150058906
1772485326,84,0,0,0,0,206265,208944,0,348164,6593,0,88,0,179198,1085,148691,1024,0,0,1,1,normal_mem_04,mem_normal_heavy,0,0.0,0.0,0.0,206265.0,1.0476190476190477,206267.4,2.1908902300242343,-1.0954451150058906
1772485328,86,0,0,0,0,206265,208944,0,348164,6593,0,88,0,180116,1099,149303,1034,0,0,1,1,normal_mem_04,mem_normal_heavy,0,0.0,0.0,0.0,206265.0,1.0232558139534884,206266.6,2.1908902300242343,-0.7302967433416884
1772485330,88,0,0,0,0,206265,208944,0,348164,6593,0,88,0,181350,1117,150963,1053,0,0,1,1,normal_mem_04,mem_normal_heavy,0,0.0,0.0,0.0,206265.0,1.0,206265.8,1.788854382004611,-0.4472135954922553
1772485332,90,0,0,0,0,206265,208944,0,348164,6593,0,88,0,182324,1132,152019,1067,0,0,1,1,normal_mem_04,mem_normal_heavy,0,0.0,0.0,0.0,206265.0,0.9777777777777777,206265.0,0.0,0.0
1772485334,92,0,0,0,0,206265,208944,0,348164,6593,0,88,0,183468,1146,153005,1078,0,0,1,1,normal_mem_04,mem_normal_heavy,0,0.0,0.0,0.0,206265.0,0.9565217391304348,206265.0,0.0,0.0
1772485336,94,0,0,0,0,206265,208944,0,348164,6593,0,88,0,184478,1151,153229,1080,0,0,1,1,normal_mem_04,mem_normal_heavy,0,0.0,0.0,0.0,206265.0,0.9361702127659575,206265.0,0.0,0.0
1772485338,96,0,0,0,0,206265,208944,0,348164,6593,0,88,0,185360,1164,153907,1091,0,0,1,1,normal_mem_04,mem_normal_heavy,0,0.0,0.0,0.0,206265.0,0.9166666666666666,206265.0,0.0,0.0
1772485340,98,0,0,0,0,206265,208944,0,348164,6593,0,88,0,185598,1167,154053,1092,0,0,1,1,normal_mem_04,mem_normal_heavy,0,0.0,0.0,0.0,206265.0,0.8979591836734694,206265.0,0.0,0.0
1772485342,100,0,0,0,0,206265,208944,0,348164,6593,0,88,0,186336,1177,154661,1098,0,0,1,1,normal_mem_04,mem_normal_heavy,0,0.0,0.0,0.0,206265.0,0.88,206265.0,0.0,0.0
1772485344,102,0,0,0,0,206265,208944,0,348164,6593,0,88,0,187776,1197,155915,1115,0,0,1,1,normal_mem_04,mem_normal_heavy,0,0.0,0.0,0.0,206265.0,0.8627450980392157,206265.0,0.0,0.0
1772485346,104,0,0,0,0,206265,208944,0,348164,6593,0,88,0,188376,1207,156395,1123,0,0,1,1,normal_mem_04,mem_normal_heavy,0,0.0,0.0,0.0,206265.0,0.8461538461538461,206265.0,0.0,0.0
1772485348,106,0,0,0,0,206265,208944,0,348164,6593,0,88,0,188628,1211,156609,1126,0,0,1,1,normal_mem_04,mem_normal_heavy,0,0.0,0.0,0.0,206265.0,0.8301886792452831,206265.0,0.0,0.0
1772485350,108,0,0,0,0,206261,208944,0,348164,6593,0,88,0,189222,1219,158252,1132,0,0,1,1,normal_mem_04,mem_normal_heavy,0,-2.0,0.0,0.0,206261.0,0.8148148148148148,206264.2,1.788854382004611,-1.7888543820015603
1772485352,110,0,0,0,0,206261,208944,0,348164,6593,0,88,0,190906,1235,159518,1147,0,0,1,1,normal_mem_04,mem_normal_heavy,0,0.0,0.0,0.0,206261.0,0.8,206263.4,2.1908902300242343,-1.0954451150058906
1772485354,112,0,0,0,0,206260,208944,0,348164,6593,0,88,0,192326,1251,160712,1160,0,0,1,1,normal_mem_04,mem_normal_heavy,0,-0.5,0.0,0.0,206260.0,0.7857142857142857,206262.4,2.408318915760196,-0.996545758241744
1772485356,114,0,0,0,0,206265,208944,0,348164,6593,0,88,0,192856,1258,161194,1165,0,0,1,1,normal_mem_04,mem_normal_heavy,0,2.5,0.0,0.0,206265.0,0.7719298245614035,206262.4,2.408318915760196,1.079591238100258
1772485358,116,0,0,0,0,206265,208944,0,348164,6593,0,88,0,193886,1273,162076,1178,0,0,1,1,normal_mem_04,mem_normal_heavy,0,0.0,0.0,0.0,206265.0,0.7586206896551724,206262.4,2.408318915760196,1.079591238100258
1772485360,118,0,0,0,0,206265,208944,0,348164,6593,0,88,0,194806,1288,162928,1191,0,0,1,1,normal_mem_04,mem_normal_heavy,0,0.0,0.0,0.0,206265.0,0.7457627118644068,206263.2,2.489979919598623,0.7228973960073192
1772485362,120,0,0,0,0,206265,208944,0,348164,6593,0,88,0,195480,1299,163510,1200,0,0,1,1,normal_mem_04,mem_normal_heavy,0,0.0,0.0,0.0,206265.0,0.7333333333333333,206264.0,2.2360679774989762,0.44721359550012063
1772485364,122,0,0,0,0,206265,208944,0,348164,6593,0,88,0,196374,1310,164284,1209,0,0,1,1,normal_mem_04,mem_normal_heavy,0,0.0,0.0,0.0,206265.0,0.7213114754098361,206265.0,0.0,0.0
1772485366,124,0,0,0,0,206265,208944,0,348164,6593,0,88,0,198252,1325,166034,1225,0,0,1,1,normal_mem_04,mem_normal_heavy,0,0.0,0.0,0.0,206265.0,0.7096774193548387,206265.0,0.0,0.0
1772485368,126,0,0,0,0,206265,208944,0,348164,6593,0,88,0,199874,1348,167884,1253,0,0,1,1,normal_mem_04,mem_normal_heavy,0,0.0,0.0,0.0,206265.0,0.6984126984126984,206265.0,0.0,0.0
1772485370,128,0,0,0,0,206265,208944,0,348164,6593,0,88,0,207049,1374,172563,1281,0,0,1,1,normal_mem_04,mem_normal_heavy,0,0.0,0.0,0.0,206265.0,0.6875,206265.0,0.0,0.0
1772485372,130,0,0,0,0,206265,208944,0,348164,6593,0,88,0,212882,1434,180048,1370,0,0,1,1,normal_mem_04,mem_normal_heavy,0,0.0,0.0,0.0,206265.0,0.676923076923077,206265.0,0.0,0.0
1772485374,132,0,0,0,0,206265,208944,0,348164,6593,0,88,0,241828,1522,193960,1447,0,0,1,1,normal_mem_04,mem_normal_heavy,0,0.0,0.0,0.0,206265.0,0.6666666666666666,206265.0,0.0,0.0
1772485376,134,0,0,0,0,206265,208944,0,348164,6593,0,88,0,243382,1535,194730,1458,0,0,1,1,normal_mem_04,mem_normal_heavy,0,0.0,0.0,0.0,206265.0,0.6567164179104478,206265.0,0.0,0.0
1772485378,136,0,0,0,0,206265,208944,0,348164,6593,0,88,0,244424,1551,195650,1473,0,0,1,1,normal_mem_04,mem_normal_heavy,0,0.0,0.0,0.0,206265.0,0.6470588235294118,206265.0,0.0,0.0
1772485380,138,0,0,0,0,206268,208944,0,348164,6593,0,88,0,244610,1554,195782,1475,0,0,1,1,normal_mem_04,mem_normal_heavy,0,1.5,0.0,0.0,206268.0,0.6376811594202898,206265.6,1.3416407864968911,1.7888543819994702
1772485382,140,0,0,0,0,206262,208944,0,348164,6593,0,88,0,245213,1564,196362,1484,0,0,1,1,normal_mem_04,mem_normal_heavy,0,-3.0,0.0,0.0,206262.0,0.6285714285714286,206265.0,2.1213203435574988,-1.4142135623745242
1772485384,142,0,0,0,0,206261,208944,0,348164,6593,0,88,0,248503,1591,200006,1510,0,0,1,1,normal_mem_04,mem_normal_heavy,0,-0.5,0.0,0.0,206261.0,0.6197183098591549,206264.2,2.7748873851027804,-1.1531999522543201
1772485386,144,0,0,0,0,206261,208944,0,348164,6593,0,88,0,248623,1593,200124,1511,0,0,1,1,normal_mem_04,mem_normal_heavy,0,0.0,0.0,0.0,206261.0,0.6111111111111112,206263.4,3.04959013639556,-0.7869910029387888
1772485388,146,0,0,0,0,206268,208944,0,348164,6593,0,88,0,256285,1621,200388,1515,0,0,1,1,normal_mem_04,mem_normal_heavy,0,3.5,0.0,0.0,206268.0,0.6027397260273972,206264.0,3.6742346141745195,1.088662107903708
1772485390,148,0,0,0,0,206268,208944,0,348164,6593,0,88,0,257073,1634,201108,1526,0,0,1,1,normal_mem_04,mem_normal_heavy,0,0.0,0.0,0.0,206268.0,0.5945945945945946,206264.0,3.6742346141745195,1.088662107903708
1772485392,150,0,0,0,0,206268,208944,0,348164,6593,0,88,0,257293,1638,201208,1528,0,0,1,1,normal_mem_04,mem_normal_heavy,0,0.0,0.0,0.0,206268.0,0.5866666666666667,206265.2,3.8340579025345973,0.7302967433374833
1772485394,152,0,0,0,0,206268,208944,0,348164,6593,0,88,0,258261,1650,202084,1538,0,0,1,1,normal_mem_04,mem_normal_heavy,0,0.0,0.0,0.0,206268.0,0.5789473684210527,206266.6,3.130495168494941,0.4472135954987792
1772485396,154,0,0,0,0,206268,208944,0,348164,6593,0,88,0,258861,1660,202564,1546,0,0,1,1,normal_mem_04,mem_normal_heavy,0,0.0,0.0,0.0,206268.0,0.5714285714285714,206268.0,0.0,0.0
1772485398,156,0,0,0,0,206268,208944,0,348164,6593,0,88,0,269081,1713,224916,1603,0,0,1,1,normal_mem_04,mem_normal_heavy,0,0.0,0.0,0.0,206268.0,0.5641025641025641,206268.0,0.0,0.0
1772485400,158,0,0,0,0,206268,208944,0,348164,6593,0,88,0,269483,1718,225048,1605,0,0,1,1,normal_mem_04,mem_normal_heavy,0,0.0,0.0,0.0,206268.0,0.5569620253164557,206268.0,0.0,0.0
1772485402,160,0,0,0,0,206268,208944,0,348164,6593,0,88,0,270665,1736,225974,1618,0,0,1,1,normal_mem_04,mem_normal_heavy,0,0.0,0.0,0.0,206268.0,0.55,206268.0,0.0,0.0
1772485404,162,0,0,0,0,206268,208944,0,348164,6593,0,88,0,272039,1755,227228,1635,0,0,1,1,normal_mem_04,mem_normal_heavy,0,0.0,0.0,0.0,206268.0,0.5432098765432098,206268.0,0.0,0.0
1772485406,164,0,0,0,0,206268,208944,0,348164,6593,0,88,0,272639,1765,227708,1643,0,0,1,1,normal_mem_04,mem_normal_heavy,0,0.0,0.0,0.0,206268.0,0.5365853658536586,206268.0,0.0,0.0
1772485408,166,0,0,0,0,206268,208944,0,348164,6593,0,88,0,273453,1778,228540,1655,0,0,1,1,normal_mem_04,mem_normal_heavy,0,0.0,0.0,0.0,206268.0,0.5301204819277109,206268.0,0.0,0.0
1772485410,168,0,0,0,0,206268,208944,0,348164,6593,0,88,0,274395,1793,229484,1669,0,0,1,1,normal_mem_04,mem_normal_heavy,0,0.0,0.0,0.0,206268.0,0.5238095238095238,206268.0,0.0,0.0
1772485412,170,0,0,0,0,206268,208944,0,348164,6593,0,88,0,276328,1808,235700,1686,0,0,1,1,normal_mem_04,mem_normal_heavy,0,0.0,0.0,0.0,206268.0,0.5176470588235295,206268.0,0.0,0.0
1772485414,172,0,0,0,0,206268,208944,0,348164,6593,0,88,0,277414,1821,236590,1695,0,0,1,1,normal_mem_04,mem_normal_heavy,0,0.0,0.0,0.0,206268.0,0.5116279069767442,206268.0,0.0,0.0
1772485416,174,0,0,0,0,206268,208944,0,348164,6593,0,88,0,278014,1831,237070,1703,0,0,1,1,normal_mem_04,mem_normal_heavy,0,0.0,0.0,0.0,206268.0,0.5057471264367817,206268.0,0.0,0.0
1772485418,176,0,0,0,0,206268,208944,0,348164,6593,0,88,0,278134,1833,237070,1703,0,0,1,1,normal_mem_04,mem_normal_heavy,0,0.0,0.0,0.0,206268.0,0.5,206268.0,0.0,0.0
1772485420,178,0,0,0,0,206268,208944,0,348164,6593,0,88,0,281360,1855,239270,1725,0,0,1,1,normal_mem_04,mem_normal_heavy,0,0.0,0.0,0.0,206268.0,0.4943820224719101,206268.0,0.0,0.0
1772485422,180,0,0,0,0,0,0,0,0,6593,0,88,0,283585,1878,250983,1748,0,0,1,1,normal_mem_04,mem_normal_heavy,0,-103134.0,0.0,0.0,0.0,0.4888888888888889,165014.4,92245.85391658531,-1.788854381999832
1772485044,0,0,0,0,0,98833,101520,0,250508,6593,0,88,0,0,0,0,0,0,0,1,1,normal_mem_03,mem_normal_light,0,0.0,0.0,0.0,98833.0,88.0,98833.0,0.0,0.0
1772485046,2,0,0,0,0,98833,101520,0,250508,6593,0,88,0,3924,22,3904,18,0,0,1,1,normal_mem_03,mem_normal_light,0,0.0,0.0,0.0,98833.0,44.0,98833.0,0.0,0.0
1772485048,4,0,0,0,0,98833,101520,0,250508,6593,0,88,0,4044,24,3904,18,0,0,1,1,normal_mem_03,mem_normal_light,0,0.0,0.0,0.0,98833.0,22.0,98833.0,0.0,0.0
1772485050,6,0,0,0,0,98829,101520,0,250508,6593,0,88,0,5956,36,5700,27,0,0,1,1,normal_mem_03,mem_normal_light,0,-2.0,0.0,0.0,98829.0,14.666666666666666,98832.0,2.0,-1.5
1772485052,8,0,0,0,0,98829,101520,0,250508,6593,0,88,0,7418,55,7252,41,0,0,1,1,normal_mem_03,mem_normal_light,0,0.0,0.0,0.0,98829.0,11.0,98831.4,2.190890230019668,-1.0954451150081737
1772485054,10,0,0,0,0,98832,101520,0,250508,6593,0,88,0,9666,69,9308,53,0,0,1,1,normal_mem_03,mem_normal_light,0,1.5,0.0,0.0,98832.0,8.8,98831.2,2.049390153190322,0.3903600291811377
1772485056,12,0,0,0,0,98835,101520,0,250508,6593,0,88,0,10488,80,10714,62,0,0,1,1,normal_mem_03,mem_normal_light,0,1.5,0.0,0.0,98835.0,7.333333333333333,98831.6,2.6076809620783044,1.303840481039675
1772485058,14,0,0,0,0,98835,101520,0,250508,6593,0,88,0,11456,94,11486,74,0,0,1,1,normal_mem_03,mem_normal_light,0,0.0,0.0,0.0,98835.0,6.285714285714286,98832.0,2.9999999999980296,1.0000000000006568
