run_id,wtime,pss,pss_zscore,label,pred_zscore,anomaly_type,flag_type
anomaly_mem_spike,124,1173055,14.986500799665507,1,1,mem_spike,TP
anomaly_mem_spike,126,1173055,14.986500799665507,1,1,mem_spike,TP
anomaly_mem_spike,128,1173055,14.986500799665507,1,1,mem_spike,TP
anomaly_mem_spike,130,1173055,14.986500799665507,1,1,mem_spike,TP
anomaly_mem_spike,132,1173055,14.986500799665507,1,1,mem_spike,TP
anomaly_mem_spike,134,1173055,14.986500799665507,1,1,mem_spike,TP
anomaly_mem_spike,136,1173055,14.986500799665507,1,1,mem_spike,TP
anomaly_mem_spike,138,1173055,14.986500799665507,1,1,mem_spike,TP
anomaly_mem_spike,140,1173055,14.986500799665507,1,1,mem_spike,TP
anomaly_mem_spike,142,1173055,14.986500799665507,1,1,mem_spike,TP
anomaly_mem_spike,144,1173055,14.986500799665507,1,1,mem_spike,TP
anomaly_mem_spike,146,1173055,14.986500799665507,1,1,mem_spike,TP
anomaly_mem_spike,148,1173055,14.986500799665507,1,1,mem_spike,TP
anomaly_mem_spike,150,1173055,14.986500799665507,1,1,mem_spike,TP
anomaly_mem_spike,152,1173055,14.986500799665507,1,1,mem_spike,TP
anomaly_mem_spike,154,1173055,14.986500799665507,1,1,mem_spike,TP
anomaly_mem_spike,156,1173055,14.986500799665507,1,1,mem_spike,TP
anomaly_mem_spike,158,1173055,14.986500799665507,1,1,mem_spike,TP
anomaly_mem_spike,160,1173055,14.986500799665507,1,1,mem_spike,TP
anomaly_mem_spike,162,1173055,14.986500799665507,1,1,mem_spike,TP
anomaly_mem_spike,164,1173055,14.986500799665507,1,1,mem_spike,TP
anomaly_mem_spike,166,1173055,14.986500799665507,1,1,mem_spike,TP
anomaly_mem_spike,168,1173055,14.986500799665507,1,1,mem_spike,TP
anomaly_mem_spike,170,1173055,14.986500799665507,1,1,mem_spike,TP
anomaly_mem_spike,172,1173055,14.986500799665507,1,1,mem_spike,TP
anomaly_mem_spike,174,1173055,14.986500799665507,1,1,mem_spike,TP
anomaly_mem_spike,176,1173051,14.986444052168027,1,1,mem_spike,TP
anomaly_mem_spike,178,1173050,14.986429865293657,1,1,mem_spike,TP
anomaly_mem_spike,180,1173055,14.986500799665507,1,1,mem_spike,TP
normal_mem_01,0,147669,0.4394784369421889,0,0,mem_normal,TN
normal_mem_01,2,147669,0.4394784369421889,0,0,mem_normal,TN
normal_mem_01,4,147665,0.439421689444709,0,0,mem_normal,TN
normal_mem_01,6,147665,0.439421689444709,0,0,mem_normal,TN
normal_mem_01,8,147666,0.439435876319079,0,0,mem_normal,TN
normal_mem_01,10,147666,0.439435876319079,0,0,mem_normal,TN
normal_mem_01,12,147666,0.439435876319079,0,0,mem_normal,TN
normal_mem_01,14,147666,0.439435876319079,0,0,mem_normal,TN
normal_mem_01,16,147666,0.439435876319079,0,0,mem_normal,TN
normal_mem_01,18,147672,0.4395209975652988,0,0,mem_normal,TN
normal_mem_01,20,147672,0.4395209975652988,0,0,mem_normal,TN
normal_mem_01,22,147672,0.4395209975652988,0,0,mem_normal,TN
normal_mem_01,24,147672,0.4395209975652988,0,0,mem_normal,TN
normal_mem_01,26,146958,0.4293915692651421,0,0,mem_normal,TN
normal_mem_01,28,147231,0.4332645859681432,0,0,mem_normal,TN
normal_mem_01,30,147231,0.4332645859681432,0,0,mem_normal,TN
normal_mem_01,32,147372,0.4352649352543086,0,0,mem_normal,TN
normal_mem_01,34,147372,0.4352649352543086,0,0,mem_normal,TN
normal_mem_01,36,147372,0.4352649352543086,0,0,mem_normal,TN
normal_mem_01,38,147371,0.4352507483799386,0,0,mem_normal,TN
normal_mem_01,40,147371,0.4352507483799386,0,0,mem_normal,TN
normal_mem_01,42,147369,0.43522237463119867,0,0,mem_normal,TN
normal_mem_01,44,147369,0.43522237463119867,0,0,mem_normal,TN
normal_mem_01,46,147369,0.43522237463119867,0,0,mem_normal,TN
normal_mem_01,48,147369,0.43522237463119867,0,0,mem_normal,TN
normal_mem_01,50,147369,0.43522237463119867,0,0,mem_normal,TN
normal_mem_01,52,147369,0.43522237463119867,0,0,mem_normal,TN
normal_mem_01,54,147369,0.43522237463119867,0,0,mem_normal,TN
normal_mem_01,56,147369,0.43522237463119867,0,0,mem_normal,TN
normal_mem_01,58,147369,0.43522237463119867,0,0,mem_normal,TN
normal_mem_01,60,147369,0.43522237463119867,0,0,mem_normal,TN
normal_mem_01,62,147365,0.4351656271337188,0,0,mem_normal,TN
normal_mem_01,64,147365,0.4351656271337188,0,0,mem_normal,TN
normal_mem_01,66,147364,0.4351514402593489,0,0,mem_normal,TN
normal_mem_01,68,147364,0.4351514402593489,0,0,mem_normal,TN
normal_mem_01,70,147369,0.43522237463119867,0,0,mem_normal,TN
normal_mem_01,72,147369,0.43522237463119867,0,0,mem_normal,TN
normal_mem_01,74,147369,0.43522237463119867,0,0,mem_normal,TN
normal_mem_01,76,147369,0.43522237463119867,0,0,mem_normal,TN
normal_mem_01,78,147369,0.43522237463119867,0,0,mem_normal,TN
normal_mem_01,80,147369,0.43522237463119867,0,0,mem_normal,TN
normal_mem_01,82,147369,0.43522237463119867,0,0,mem_normal,TN
normal_mem_01,84,147369,0.43522237463119867,0,0,mem_normal,TN
normal_mem_01,86,147369,0.43522237463119867,0,0,mem_normal,TN
normal_mem_01,88,147369,0.43522237463119867,0,0,mem_normal,TN
normal_mem_01,90,147369,0.43522237463119867,0,0,mem_normal,TN
normal_mem_01,92,147369,0.43522237463119867,0,0,mem_normal,TN
normal_mem_01,94,147369,0.43522237463119867,0,0,mem_normal,TN
normal_mem_01,96,147369,0.43522237463119867,0,0,mem_normal,TN
normal_mem_01,98,147369,0.43522237463119867,0,0,mem_normal,TN
normal_mem_01,100,147369,0.43522237463119867,0,0,mem_normal,TN
normal_mem_01,102,147369,0.43522237463119867,0,0,mem_normal,TN
normal_mem_01,104,147369,0.43522237463119867,0,0,mem_normal,TN
normal_mem_01,106,147369,0.43522237463119867,0,0,mem_normal,TN
normal_mem_01,108,147371,0.4352507483799386,0,0,mem_normal,TN
normal_mem_01,110,147371,0.4352507483799386,0,0,mem_normal,TN
