Time	wtime	gpufbmem	gpumempct	gpusmpct	ngpus	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1772485142	98	0	0	0	0	98836	101520	0	250508	6593	0	88	0	159447	1034	124323	941	0	0	1	1
1772485144	100	0	0	0	0	98836	101520	0	250508	6593	0	88	0	160481	1047	125133	950	0	0	1	1
1772485146	102	0	0	0	0	98836	101520	0	250508	6593	0	88	0	161155	1058	125715	959	0	0	1	1
1772485148	104	0	0	0	0	98836	101520	0	250508	6593	0	88	0	167935	1093	134927	990	0	0	1	1
1772485150	106	0	0	0	0	98841	101520	0	250508	6593	0	88	0	168243	1098	135167	993	0	0	1	1
1772485152	108	0	0	0	0	98841	101520	0	250508	6593	0	88	0	168943	1110	135747	1003	0	0	1	1
1772485154	110	0	0	0	0	98841	101520	0	250508	6593	0	88	0	170515	1132	137199	1023	0	0	1	1
1772485156	112	0	0	0	0	98841	101520	0	250508	6593	0	88	0	172766	1146	138661	1037	0	0	1	1
1772485158	114	0	0	0	0	98841	101520	0	250508	6593	0	88	0	178106	1160	141598	1053	0	0	1	1
1772485160	116	0	0	0	0	98841	101520	0	250508	6593	0	88	0	185332	1185	143132	1071	0	0	1	1
1772485162	118	0	0	0	0	98841	101520	0	250508	6593	0	88	0	187557	1201	149677	1088	0	0	1	1
1772485164	120	0	0	0	0	98841	101520	0	250508	6593	0	88	0	188785	1217	150747	1101	0	0	1	1
1772485166	122	0	0	0	0	98841	101520	0	250508	6593	0	88	0	189385	1227	151227	1109	0	0	1	1
1772485168	124	0	0	0	0	98841	101520	0	250508	6593	0	88	0	189505	1229	151309	1110	0	0	1	1
1772485170	126	0	0	0	0	98841	101520	0	250508	6593	0	88	0	189625	1231	151375	1111	0	0	1	1
1772485172	128	0	0	0	0	98836	101520	0	250508	6593	0	88	0	192036	1251	154222	1129	0	0	1	1
1772485174	130	0	0	0	0	98834	101520	0	250508	6593	0	88	0	193760	1275	155923	1152	0	0	1	1
1772485176	132	0	0	0	0	98836	101520	0	250508	6593	0	88	0	196692	1299	159960	1175	0	0	1	1
1772485178	134	0	0	0	0	98836	101520	0	250508	6593	0	88	0	197292	1309	160574	1184	0	0	1	1
1772485180	136	0	0	0	0	98841	101520	0	250508	6593	0	88	0	197732	1316	160880	1188	0	0	1	1
1772485182	138	0	0	0	0	98841	101520	0	250508	6593	0	88	0	197852	1318	160880	1188	0	0	1	1
1772485184	140	0	0	0	0	98841	101520	0	250508	6593	0	88	0	199575	1341	162332	1208	0	0	1	1
1772485186	142	0	0	0	0	98837	101520	0	250508	6593	0	88	0	204372	1374	168133	1250	0	0	1	1
1772485188	144	0	0	0	0	98836	101520	0	250508	6593	0	88	0	217325	1419	177869	1313	0	0	1	1
1772485190	146	0	0	0	0	98841	101520	0	250508	6593	0	88	0	229477	1491	185756	1384	0	0	1	1
1772485192	148	0	0	0	0	98841	101520	0	250508	6593	0	88	0	241336	1563	196460	1477	0	0	1	1
1772485194	150	0	0	0	0	98841	101520	0	250508	6593	0	88	0	277137	1653	214850	1568	0	0	1	1
1772485196	152	0	0	0	0	98841	101520	0	250508	6593	0	88	0	292916	1718	222957	1607	0	0	1	1
1772485198	154	0	0	0	0	98841	101520	0	250508	6593	0	88	0	294054	1731	224075	1622	0	0	1	1
1772485200	156	0	0	0	0	98845	101520	0	250508	6593	0	88	0	294904	1744	224859	1634	0	0	1	1
1772485202	158	0	0	0	0	98845	101520	0	250508	6593	0	88	0	295999	1762	225854	1650	0	0	1	1
1772485204	160	0	0	0	0	98845	101520	0	250508	6593	0	88	0	297722	1785	227306	1670	0	0	1	1
1772485206	162	0	0	0	0	98845	101520	0	250508	6593	0	88	0	301162	1815	231932	1705	0	0	1	1
1772485208	164	0	0	0	0	98845	101520	0	250508	6593	0	88	0	308104	1845	235572	1733	0	0	1	1
1772485210	166	0	0	0	0	98845	101520	0	250508	6593	0	88	0	308958	1859	236421	1745	0	0	1	1
1772485212	168	0	0	0	0	98845	101520	0	250508	6593	0	88	0	309178	1863	236650	1748	0	0	1	1
1772485214	170	0	0	0	0	98841	101520	0	250508	6593	0	88	0	312404	1888	240063	1769	0	0	1	1
1772485216	172	0	0	0	0	98837	101520	0	250508	6593	0	88	0	315419	1908	243028	1788	0	0	1	1
1772485218	174	0	0	0	0	98844	101520	0	250508	6593	0	88	0	315963	1914	243398	1793	0	0	1	1
1772485220	176	0	0	0	0	98844	101520	0	250508	6593	0	88	0	317157	1930	244674	1808	0	0	1	1
1772485222	178	0	0	0	0	98844	101520	0	250508	6593	0	88	0	319944	1952	248305	1826	0	0	1	1
1772485224	180	0	0	0	0	98844	101520	0	250508	6593	0	88	0	320989	1964	249411	1839	0	0	1	1
