Time	wtime	gpufbmem	gpumempct	gpusmpct	ngpus	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1772485528	100	0	0	0	0	1211	4004	0	14564	6593	0	54	0	210862	1191	141523	1118	0	199	1	2
1772485530	102	0	0	0	0	1211	4004	0	14564	6593	0	54	0	211087	1194	141776	1121	0	203	1	2
1772485532	104	0	0	0	0	1211	4004	0	14564	6593	0	54	0	211819	1206	142388	1131	0	207	1	2
1772485534	106	0	0	0	0	1211	4004	0	14564	6593	0	54	0	212647	1216	142964	1137	0	211	1	2
1772485536	108	0	0	0	0	1211	4004	0	14564	6593	0	54	0	212767	1218	143093	1138	0	215	1	2
1772485538	110	0	0	0	0	1211	4004	0	14564	6593	0	54	0	213472	1229	143744	1148	0	219	1	2
1772485540	112	0	0	0	0	1211	4004	0	14564	6593	0	54	0	214552	1243	144747	1162	0	223	1	2
1772485542	114	0	0	0	0	1211	4004	0	14564	6593	0	54	0	215521	1253	145297	1169	0	227	1	2
1772485544	116	0	0	0	0	1211	4004	0	14564	6593	0	54	0	216737	1265	145939	1176	0	231	1	2
1772485546	118	0	0	0	0	1211	4004	0	14564	6593	0	54	0	219869	1294	149001	1207	0	235	1	2
1772485548	120	0	0	0	0	1211	4004	0	14564	6593	0	54	0	226452	1326	154039	1252	0	239	1	2
1772485550	122	0	0	0	0	1211	4004	0	14564	6593	0	54	0	235658	1366	159999	1293	0	243	1	2
1772485552	124	0	0	0	0	1211	4004	0	14564	6593	0	54	0	242063	1430	167453	1378	0	247	1	2
1772485554	126	0	0	0	0	1211	4004	0	14564	6593	0	54	0	272233	1528	181560	1458	0	251	1	2
1772485556	128	0	0	0	0	1211	4004	0	14564	6593	0	54	0	273771	1541	182106	1467	0	255	1	2
1772485558	130	0	0	0	0	1211	4004	0	14564	6593	0	54	0	274051	1546	182348	1471	0	259	1	2
1772485560	132	0	0	0	0	1211	4004	0	14564	6593	0	54	0	274171	1548	182348	1471	0	263	1	2
1772485562	134	0	0	0	0	1211	4004	0	14564	6593	0	54	0	275319	1566	183291	1487	0	267	1	2
1772485564	136	0	0	0	0	1211	4004	0	14564	6593	0	54	0	276923	1580	183867	1493	0	271	1	2
1772485566	138	0	0	0	0	1211	4004	0	14564	6593	0	54	0	277043	1582	183867	1493	0	275	1	2
1772485568	140	0	0	0	0	1211	4004	0	14564	6593	0	54	0	278039	1598	185001	1509	0	279	1	2
1772485570	142	0	0	0	0	1211	4004	0	14564	6593	0	54	0	278413	1604	185335	1513	0	283	1	2
1772485572	144	0	0	0	0	1211	4004	0	14564	6593	0	54	0	278759	1609	185829	1518	0	287	1	2
1772485574	146	0	0	0	0	1211	4004	0	14564	6593	0	54	0	280299	1631	187051	1535	0	291	1	2
1772485576	148	0	0	0	0	1211	4004	0	14564	6593	0	54	0	280419	1633	187051	1535	0	295	1	2
1772485578	150	0	0	0	0	1211	4004	0	14564	6593	0	54	0	280539	1635	187180	1536	0	299	1	2
1772485580	152	0	0	0	0	1211	4004	0	14564	6593	0	54	0	281139	1645	187660	1544	0	303	1	2
1772485582	154	0	0	0	0	1211	4004	0	14564	6593	0	54	0	281931	1656	188371	1552	0	307	1	2
1772485584	156	0	0	0	0	1211	4004	0	14564	6593	0	54	0	283880	1674	189207	1562	0	311	1	2
1772485586	158	0	0	0	0	1209	4004	0	14564	6593	0	54	0	286347	1700	195687	1592	0	315	1	2
1772485588	160	0	0	0	0	1209	4004	0	14564	6593	0	54	0	299151	1736	197523	1613	0	319	1	2
1772485590	162	0	0	0	0	1206	4004	0	14564	6593	0	54	0	302650	1752	200706	1629	0	323	1	2
1772485592	164	0	0	0	0	1206	4004	0	14564	6593	0	54	0	304784	1769	211747	1645	0	327	1	2
1772485594	166	0	0	0	0	1206	4004	0	14564	6593	0	54	0	306224	1789	212935	1661	0	331	1	2
1772485596	168	0	0	0	0	1211	4004	0	14564	6593	0	54	0	307510	1803	213874	1674	0	335	1	2
1772485598	170	0	0	0	0	1216	4004	0	14564	6593	0	54	0	307735	1806	213874	1674	0	339	1	2
1772485600	172	0	0	0	0	1216	4004	0	14564	6593	0	54	0	308109	1812	214180	1678	0	343	1	2
1772485602	174	0	0	0	0	1216	4004	0	14564	6593	0	54	0	308709	1822	214660	1686	0	347	1	2
1772485604	176	0	0	0	0	1216	4004	0	14564	6593	0	54	0	310662	1840	215500	1696	0	351	1	2
1772485606	178	0	0	0	0	1216	4004	0	14564	6593	0	54	0	324491	1903	235301	1762	0	355	1	2
1772485608	180	0	0	0	0	1216	4004	0	14564	6593	0	54	0	326160	1926	237151	1787	0	359	1	2
