Time	wtime	gpufbmem	gpumempct	gpusmpct	ngpus	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1772486176	96	0	0	0	0	938785	3755084	0	4712960	6593	0	89	0	213844	1183	148144	1142	0	0	4	4
1772486178	98	0	0	0	0	938785	3755084	0	4712960	6593	0	89	0	214196	1189	148505	1147	0	0	4	4
1772486180	100	0	0	0	0	938785	3755084	0	4712960	6593	0	89	0	214796	1199	148985	1155	0	0	4	4
1772486182	102	0	0	0	0	938785	3755084	0	4712960	6593	0	89	0	216108	1218	149849	1167	0	0	4	4
1772486184	104	0	0	0	0	938777	3755084	0	4712960	6593	0	89	0	218452	1235	152721	1182	0	0	4	4
1772486186	106	0	0	0	0	938776	3755084	0	4712960	6593	0	89	0	219168	1243	153275	1189	0	0	4	4
1772486188	108	0	0	0	0	938776	3755084	0	4712960	6593	0	89	0	232920	1292	162083	1240	0	0	4	4
1772486190	110	0	0	0	0	938776	3755084	0	4712960	6593	0	89	0	233885	1302	162837	1247	0	0	4	4
1772486192	112	0	0	0	0	938776	3755084	0	4712960	6593	0	89	0	234243	1307	163351	1252	0	0	4	4
1772486194	114	0	0	0	0	938776	3755084	0	4712960	6593	0	89	0	235918	1329	165014	1272	0	0	4	4
1772486196	116	0	0	0	0	938776	3755084	0	4712960	6593	0	89	0	236625	1333	165289	1275	0	0	4	4
1772486198	118	0	0	0	0	938776	3755084	0	4712960	6593	0	89	0	237100	1339	165567	1278	0	0	4	4
1772486200	120	0	0	0	0	938776	3755084	0	4712960	6593	0	89	0	238152	1355	166511	1291	0	0	4	4
1772486202	122	0	0	0	0	938776	3755084	0	4712960	6593	0	89	0	239524	1369	167932	1304	0	0	4	4
1772486204	124	0	0	0	0	938776	3755084	0	4712960	6593	0	89	0	240523	1381	168773	1313	0	0	4	4
1772486206	126	0	0	0	0	938785	3755084	0	4712960	6593	0	89	0	255492	1452	189166	1384	0	0	4	4
1772486208	128	0	0	0	0	938785	3755084	0	4712960	6593	0	89	0	257225	1476	191011	1411	0	0	4	4
1772486210	130	0	0	0	0	938785	3755084	0	4712960	6593	0	89	0	273856	1524	195536	1435	0	0	4	4
1772486212	132	0	0	0	0	938785	3755084	0	4712960	6593	0	89	0	279942	1585	202550	1518	0	0	4	4
1772486214	134	0	0	0	0	938785	3755084	0	4712960	6593	0	89	0	317457	1689	222074	1613	0	0	4	4
1772486216	136	0	0	0	0	938785	3755084	0	4712960	6593	0	89	0	320710	1701	222703	1619	0	0	4	4
1772486218	138	0	0	0	0	938785	3755084	0	4712960	6593	0	89	0	322085	1711	223061	1625	0	0	4	4
1772486220	140	0	0	0	0	938785	3755084	0	4712960	6593	0	89	0	322685	1721	223728	1635	0	0	4	4
1772486222	142	0	0	0	0	938785	3755084	0	4712960	6593	0	89	0	323175	1729	224059	1641	0	0	4	4
1772486224	144	0	0	0	0	938785	3755084	0	4712960	6593	0	89	0	324256	1742	225010	1651	0	0	4	4
1772486226	146	0	0	0	0	938785	3755084	0	4712960	6593	0	89	0	324930	1753	225592	1660	0	0	4	4
1772486228	148	0	0	0	0	938785	3755084	0	4712960	6593	0	89	0	325780	1766	226350	1671	0	0	4	4
1772486230	150	0	0	0	0	938785	3755084	0	4712960	6593	0	89	0	326568	1779	227070	1682	0	0	4	4
1772486232	152	0	0	0	0	938785	3755084	0	4712960	6593	0	89	0	327168	1789	227668	1691	0	0	4	4
1772486234	154	0	0	0	0	938785	3755084	0	4712960	6593	0	89	0	328245	1802	228587	1701	0	0	4	4
1772486236	156	0	0	0	0	938785	3755084	0	4712960	6593	0	89	0	328497	1806	228719	1703	0	0	4	4
1772486238	158	0	0	0	0	938785	3755084	0	4712960	6593	0	89	0	329480	1821	229497	1716	0	0	4	4
1772486240	160	0	0	0	0	938785	3755084	0	4712960	6593	0	89	0	330154	1832	230079	1725	0	0	4	4
1772486242	162	0	0	0	0	938785	3755084	0	4712960	6593	0	89	0	331294	1849	230943	1737	0	0	4	4
1772486244	164	0	0	0	0	938785	3755084	0	4712960	6593	0	89	0	332227	1860	231772	1746	0	0	4	4
1772486246	166	0	0	0	0	938785	3755084	0	4712960	6593	0	89	0	332347	1862	231772	1746	0	0	4	4
1772486248	168	0	0	0	0	938785	3755084	0	4712960	6593	0	89	0	333009	1873	232380	1756	0	0	4	4
1772486250	170	0	0	0	0	938785	3755084	0	4712960	6593	0	89	0	333741	1885	232926	1765	0	0	4	4
1772486252	172	0	0	0	0	938785	3755084	0	4712960	6593	0	89	0	334341	1895	233535	1774	0	0	4	4
1772486254	174	0	0	0	0	938785	3755084	0	4712960	6593	0	89	0	335169	1905	234216	1781	0	0	4	4
1772486256	176	0	0	0	0	938785	3755084	0	4712960	6593	0	89	0	335394	1908	234282	1782	0	0	4	4
1772486258	178	0	0	0	0	938785	3755084	0	4712960	6593	0	89	0	338029	1937	237262	1809	0	0	4	4
1772486260	180	0	0	0	0	938785	3755084	0	4712960	6593	0	89	0	339647	1960	238312	1825	0	0	4	4
