Time	wtime	gpufbmem	gpumempct	gpusmpct	ngpus	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1772485987	114	0	0	0	0	1322	4116	0	129308	6593	0	55	0	177920	1129	135095	1014	0	1815	1	16
1772485989	116	0	0	0	0	1321	4116	0	129308	6593	0	55	0	178516	1135	135521	1019	0	1846	1	16
1772485991	118	0	0	0	0	1319	4116	0	129308	6593	0	55	0	180758	1152	138139	1034	0	1881	1	16
1772485993	120	0	0	0	0	1321	4116	0	129308	6593	0	55	0	182377	1173	139337	1051	0	1912	1	16
1772485995	122	0	0	0	0	1321	4116	0	129308	6593	0	55	0	183913	1193	140605	1067	0	1942	1	16
1772485997	124	0	0	0	0	1321	4116	0	129308	6593	0	55	0	184775	1206	141587	1080	0	1976	1	16
1772485999	126	0	0	0	0	1321	4116	0	129308	6593	0	55	0	185441	1213	142471	1086	0	2007	1	16
1772486001	128	0	0	0	0	1321	4116	0	129308	6593	0	55	0	186105	1220	143271	1092	0	2041	1	16
1772486003	130	0	0	0	0	1321	4116	0	129308	6593	0	55	0	187545	1240	144639	1108	0	2072	1	16
1772486005	132	0	0	0	0	1321	4116	0	129308	6593	0	55	0	188981	1260	145823	1124	0	2102	1	16
1772486007	134	0	0	0	0	1321	4116	0	129308	6593	0	55	0	189789	1272	146795	1136	0	2136	1	16
1772486009	136	0	0	0	0	1321	4116	0	129308	6593	0	55	0	190389	1282	147275	1144	0	2166	1	16
1772486011	138	0	0	0	0	1321	4116	0	129308	6593	0	55	0	191055	1293	147821	1153	0	2201	1	16
1772486013	140	0	0	0	0	1321	4116	0	129308	6593	0	55	0	193729	1324	152613	1180	0	2231	1	16
1772486015	142	0	0	0	0	1321	4116	0	129308	6593	0	55	0	194557	1334	153307	1187	0	2262	1	16
1772486017	144	0	0	0	0	1319	4116	0	129308	6593	0	55	0	206011	1369	155790	1197	0	2296	1	16
1772486019	146	0	0	0	0	1321	4116	0	129308	6593	0	55	0	206988	1385	156752	1211	0	2326	1	16
1772486021	148	0	0	0	0	1321	4116	0	129308	6593	0	55	0	207403	1391	156818	1212	0	2357	1	16
1772486023	150	0	0	0	0	1321	4116	0	129308	6593	0	55	0	207970	1398	157463	1220	0	2391	1	16
1772486025	152	0	0	0	0	1321	4116	0	129308	6593	0	55	0	209344	1417	158519	1234	0	2421	1	16
1772486027	154	0	0	0	0	1321	4116	0	129308	6593	0	55	0	211516	1440	160814	1261	0	2455	1	16
1772486029	156	0	0	0	0	1321	4116	0	129308	6593	0	55	0	217952	1463	164811	1287	0	2485	1	16
1772486031	158	0	0	0	0	1321	4116	0	129308	6593	0	55	0	224858	1523	171640	1358	0	2519	1	16
1772486033	160	0	0	0	0	1321	4116	0	129308	6593	0	55	0	248272	1587	184436	1437	0	2550	1	16
1772486035	162	0	0	0	0	1327	4116	0	129308	6593	0	55	0	256706	1641	188367	1479	0	2581	1	16
1772486037	164	0	0	0	0	1327	4116	0	129308	6593	0	55	0	256826	1643	188513	1480	0	2615	1	16
1772486039	166	0	0	0	0	1327	4116	0	129308	6593	0	55	0	257918	1650	188755	1484	0	2645	1	16
1772486041	168	0	0	0	0	1327	4116	0	129308	6593	0	55	0	258518	1660	189444	1494	0	2676	1	16
1772486043	170	0	0	0	0	1327	4116	0	129308	6593	0	55	0	260303	1682	190781	1513	0	2710	1	16
1772486045	172	0	0	0	0	1327	4116	0	129308	6593	0	55	0	261263	1694	191489	1521	0	2741	1	16
1772486047	174	0	0	0	0	1327	4116	0	129308	6593	0	55	0	261383	1696	191489	1521	0	2775	1	16
1772486049	176	0	0	0	0	1327	4116	0	129308	6593	0	55	0	264301	1716	192209	1532	0	2805	1	16
1772486051	178	0	0	0	0	1327	4116	0	129308	6593	0	55	0	265072	1728	192860	1542	0	2836	1	16
1772486053	180	0	0	0	0	1327	4116	0	129308	6593	0	55	0	265823	1739	193406	1551	0	2870	1	16
